,X,gbifID,class,order,family,genus,species,decimalLatitude,decimalLongitude,depth,eventDate,day,month,year,spicules,newdepth,npoints_newdepth
8832,722691,1066775117,Calcarea,Leucosolenida,Grantiidae,Leucandra,Leucandra nicolae,-23.483333,151.883333,5,1998-07-07T00:00:00,7,7,1998,1,NA,NA
8833,526142,4055755793,Calcarea,Leucosolenida,Grantiidae,Leucandra,Leucandra mozambiquensis,-17.2817,43.1567,60,2001-04-01T00:00:00,1,4,2001,1,NA,NA
8834,526274,4055756236,Calcarea,Leucosolenida,Grantiidae,Leucandra,Leucandra mozambiquensis,-17.2817,43.1567,60,2001-04-01T00:00:00,1,4,2001,1,NA,NA
8835,526147,4055755797,Calcarea,Leucosolenida,Grantiidae,Leucandra,Leucandra pilula,-3.7167,55.2167,13,1992-12-20T00:00:00,20,12,1992,1,NA,NA
8836,526215,4055756001,Calcarea,Leucosolenida,Grantiidae,Leucandra,Leucandra pilula,-3.7167,55.2167,13,1992-12-20T00:00:00,20,12,1992,1,NA,NA
8837,526765,4055757784,Calcarea,Leucosolenida,Grantiidae,Leucandra,Leucandra spinifera,43.400278,16.886389,NA,2011-08-24T00:00:00,24,8,2011,1,NA,NA
8838,710239,2620548301,Calcarea,Leucosolenida,Grantiidae,Leucandra,Leucandra spinifera,43.400364,16.88636,NA,2011-08-24T00:00:00,24,8,2011,1,NA,NA
8839,526766,4055757785,Calcarea,Leucosolenida,Grantiidae,Leucandra,Leucandra falakra,43.625556,15.573889,NA,2012-10-10T00:00:00,10,10,2012,1,NA,NA
8840,710241,2620548303,Calcarea,Leucosolenida,Grantiidae,Leucandra,Leucandra falakra,43.62554,15.573873,NA,2012-10-10T00:00:00,10,10,2012,1,NA,NA
8841,527239,4055758945,Calcarea,Leucosolenida,Grantiidae,Leucandra,Leucandra caribea,12.068889,-68.862222,13.9,2011-08-23T00:00:00,23,8,2011,1,NA,NA
8842,537609,1066775108,Calcarea,Leucosolenida,Grantiidae,Leucandra,Leucandra sphaeracella,-23.45,151.916667,15,1998-06-22T00:00:00,22,6,1998,1,NA,NA
8843,669127,2917402122,Calcarea,Leucosolenida,Grantiidae,Leucandra,Leucandra fistulosa,55.447514,-1.584994,NA,1997-02-12T00:00:00,12,2,1997,1,NA,NA
8844,673567,2933431090,Calcarea,Leucosolenida,Grantiidae,Leucandra,Leucandra caminus,50.214342,-3.78486,NA,1985-09-08T00:00:00,8,9,1985,1,NA,NA
8845,673930,2933662656,Calcarea,Leucosolenida,Grantiidae,Leucandra,Leucandra caminus,50.140296,-5.01655,NA,1985-07-01T00:00:00,1,7,1985,1,NA,NA
8846,675505,2933220530,Calcarea,Leucosolenida,Grantiidae,Leucandra,Leucandra caminus,49.958689,-6.271469,NA,1985-09-21T00:00:00,21,9,1985,1,NA,NA
8847,676609,2933901254,Calcarea,Leucosolenida,Grantiidae,Leucandra,Leucandra caminus,52.934219,-4.583725,NA,1983-08-25T00:00:00,25,8,1983,1,NA,NA
8848,673916,2933662380,Calcarea,Leucosolenida,Grantiidae,Leucandra,Leucandra pumila,55.984599,-5.646251,NA,1984-08-28T00:00:00,28,8,1984,1,NA,NA
8849,674488,2933318689,Calcarea,Leucosolenida,Grantiidae,Leucandra,Leucandra pumila,55.919653,-5.683378,NA,1985-09-01T00:00:00,1,9,1985,1,NA,NA
8850,678400,2933504126,Calcarea,Leucosolenida,Grantiidae,Leucandra,Leucandra pumila,55.98356,-5.650965,NA,1984-08-27T00:00:00,27,8,1984,1,NA,NA
8851,703906,2433996307,Calcarea,Leucosolenida,Grantiidae,Leucandra,Leucandra yuriagensis,22.41667,114.33333,NA,2005-01-15T00:00:00,15,1,2005,1,NA,NA
8852,730805,1898290134,Calcarea,Leucosolenida,Grantiidae,Leucandra,Leucandra taylori,54.576667,-130.335,29,1974-07-11T00:00:00,11,7,1974,1,NA,NA
8853,463,1100855411,Demospongiae,Trachycladida,Trachycladidae,Trachycladus,,-33.733,151.35,NA,1972-04-27T00:00:00,27,4,1972,1,NA,NA
8854,539224,1066780889,Demospongiae,Trachycladida,Trachycladidae,Trachycladus,,-23.171389,150.992222,17,2002-11-07T00:00:00,7,11,2002,1,NA,NA
8855,538489,1066783409,Demospongiae,Trachycladida,Trachycladidae,Trachycladus,,-40.79269,144.21916,94.6,2004-04-22T00:00:00,22,4,2004,1,NA,NA
8856,442752,1272211223,Demospongiae,Trachycladida,Trachycladidae,Trachycladus,,-20.4538,115.4567,NA,2015-04-17T00:00:00,17,4,2015,1,NA,NA
8857,447772,1890511338,Demospongiae,Trachycladida,Trachycladidae,Trachycladus,,-48.785,166.535,290.5,2013-05-13T00:00:00,13,5,2013,1,NA,NA
8858,449263,1890475019,Demospongiae,Trachycladida,Trachycladidae,Trachycladus,,-51.0535,164.607167,981.5,2003-04-14T00:00:00,14,4,2003,1,NA,NA
8859,464116,1890475058,Demospongiae,Trachycladida,Trachycladidae,Trachycladus,,-49.613167,178.777664,318.5,2003-04-22T00:00:00,22,4,2003,1,NA,NA
8860,465615,1890475069,Demospongiae,Trachycladida,Trachycladidae,Trachycladus,,-51.0535,164.607167,981.5,2003-04-14T00:00:00,14,4,2003,1,NA,NA
8861,1322,1100712060,Demospongiae,Trachycladida,Trachycladidae,Trachycladus,,-33.82499,151.36333,NA,1973-04-26T00:00:00,26,4,1973,1,NA,NA
8862,535853,1066778826,Demospongiae,Trachycladida,Trachycladidae,Trachycladus,,-11.48545,159.9561,393.5,2001-09-23T00:00:00,23,9,2001,1,NA,NA
8863,368807,3908334082,Demospongiae,Trachycladida,Trachycladidae,Trachycladus,Trachycladus laevispirulifer,-31.72137,115.24254,102,2005-11-18T09:56:00,18,11,2005,1,NA,NA
8864,719974,3901864051,Demospongiae,Trachycladida,Trachycladidae,Trachycladus,Trachycladus laevispirulifer,-29.3038,114.8635,NA,2006-03-15T00:00:00,15,3,2006,1,NA,NA
8865,653610,1085960528,Demospongiae,Trachycladida,Trachycladidae,Trachycladus,Trachycladus laevispirulifer,-21.666667,114.333333,NA,1988-08-19T00:00:00,19,8,1988,1,NA,NA
8866,537779,1066776397,Demospongiae,Trachycladida,Trachycladidae,Trachycladus,Trachycladus laevispirulifer,-26.653166,153.183273,19,1998-10-14T00:00:00,14,10,1998,1,NA,NA
8867,6343,1066776952,Demospongiae,Trachycladida,Trachycladidae,Trachycladus,Trachycladus laevispirulifer,-26.346111,153.066667,21,1999-10-13T00:00:00,13,10,1999,1,NA,NA
8868,537756,1066772015,Demospongiae,Trachycladida,Trachycladidae,Trachycladus,Trachycladus laevispirulifer,-21.666667,114.333333,12,1988-08-19T00:00:00,19,8,1988,1,NA,NA
8869,368386,3908325528,Demospongiae,Trachycladida,Trachycladidae,Trachycladus,Trachycladus laevispirulifer,-29.80335,114.4375,88.5,2005-12-02T01:48:00,2,12,2005,1,NA,NA
8870,441399,1272188585,Demospongiae,Trachycladida,Trachycladidae,Trachycladus,Trachycladus laevispirulifer,-22.7783,113.6364,NA,2008-08-23T00:00:00,23,8,2008,1,NA,NA
8871,651208,1085960512,Demospongiae,Trachycladida,Trachycladidae,Trachycladus,Trachycladus laevispirulifer,-21.236667,115.47,NA,1988-08-25T00:00:00,25,8,1988,1,NA,NA
8872,654757,1085960038,Demospongiae,Trachycladida,Trachycladidae,Trachycladus,Trachycladus laevispirulifer,-24.926667,112.846667,NA,1987-07-14T00:00:00,14,7,1987,1,NA,NA
8873,7655,1066776390,Demospongiae,Trachycladida,Trachycladidae,Trachycladus,Trachycladus spinispirulifer,-26.657517,153.214997,27.9,1998-10-15T00:00:00,15,10,1998,1,NA,NA
8874,369463,2242765153,Demospongiae,Trachycladida,Trachycladidae,Trachycladus,Trachycladus spinispirulifer,-34.2078,18.4624,NA,2019-04-26T16:55:00,26,4,2019,1,NA,NA
8875,445173,2242775497,Demospongiae,Trachycladida,Trachycladidae,Trachycladus,Trachycladus spinispirulifer,-34.23738,18.480455,NA,2019-04-28T11:27:57,28,4,2019,1,NA,NA
8876,535615,1066771974,Demospongiae,Trachycladida,Trachycladidae,Trachycladus,Trachycladus spinispirulifer,-27.473333,153.345,10,1988-02-25T00:00:00,25,2,1988,1,NA,NA
8877,574888,3112888417,Demospongiae,Trachycladida,Trachycladidae,Trachycladus,Trachycladus spinispirulifer,-34.249923,18.498978,NA,2021-05-02T17:00:00,2,5,2021,1,NA,NA
8878,631999,2242785844,Demospongiae,Trachycladida,Trachycladidae,Trachycladus,Trachycladus spinispirulifer,-34.2078,18.4624,NA,2019-04-29T12:22:00,29,4,2019,1,NA,NA
8879,633255,2238841111,Demospongiae,Trachycladida,Trachycladidae,Trachycladus,Trachycladus spinispirulifer,-34.25,18.4833,NA,2019-04-26T10:48:00,26,4,2019,1,NA,NA
8880,633943,3772928820,Demospongiae,Trachycladida,Trachycladidae,Trachycladus,Trachycladus spinispirulifer,-34.239786,18.479675,NA,2022-04-30T12:21:00,30,4,2022,1,NA,NA
8881,665439,3112434580,Demospongiae,Trachycladida,Trachycladidae,Trachycladus,Trachycladus spinispirulifer,-34.20832,18.461831,NA,2021-05-02T19:52:00,2,5,2021,1,NA,NA
8882,725051,1066777033,Demospongiae,Trachycladida,Trachycladidae,Trachycladus,Trachycladus spinispirulifer,-26.346111,153.066667,21,1999-10-13T00:00:00,13,10,1999,1,NA,NA
8883,515293,3855754484,Demospongiae,Trachycladida,Trachycladidae,Trachycladus,Trachycladus stylifer,-34.373167,172.014833,80,1999-04-18T00:00:00,18,4,1999,1,NA,NA
8884,458205,1890515013,Demospongiae,Trachycladida,Trachycladidae,Trachycladus,Trachycladus stylifer,-34.306,172.823166,68,1999-01-25T00:00:00,25,1,1999,1,NA,NA
8885,474524,1890515317,Demospongiae,Trachycladida,Trachycladidae,Trachycladus,Trachycladus stylifer,-34.360001,172.67334,41,1999-01-28T00:00:00,28,1,1999,1,NA,NA
8886,450758,1890487133,Demospongiae,Trachycladida,Trachycladidae,Trachycladus,Trachycladus stylifer,-33.9875,171.750833,172,2011-03-28T00:00:00,28,3,2011,1,NA,NA
8887,467106,1890515027,Demospongiae,Trachycladida,Trachycladidae,Trachycladus,Trachycladus stylifer,-34.360001,172.719803,48,1999-01-26T00:00:00,26,1,1999,1,NA,NA
8888,474525,1890514584,Demospongiae,Trachycladida,Trachycladidae,Trachycladus,Trachycladus stylifer,-34.367664,172.767502,44,1997-02-28T00:00:00,28,2,1997,1,NA,NA
8889,452256,1890468032,Demospongiae,Trachycladida,Trachycladidae,Trachycladus,Trachycladus stylifer,-34.344723,172.787674,NA,2005-05-15T00:00:00,15,5,2005,1,NA,NA
8890,474645,1890405642,Demospongiae,Trachycladida,Trachycladidae,Trachycladus,Trachycladus stylifer,-35.5,174.75,46,1970-07-02T00:00:00,2,7,1970,1,NA,NA
8891,453743,1890515157,Demospongiae,Trachycladida,Trachycladidae,Trachycladus,Trachycladus stylifer,-34.3745,172.701294,53,1999-01-27T00:00:00,27,1,1999,1,NA,NA
8892,471540,1890514937,Demospongiae,Trachycladida,Trachycladidae,Trachycladus,Trachycladus stylifer,-34.289665,172.733337,85,1999-01-25T00:00:00,25,1,1999,1,NA,NA
8893,654117,1085963416,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,Xestospongia testudinaria,-11.623067,129.831283,NA,2009-09-14T00:00:00,14,9,2009,1,NA,NA
8894,471649,1890321736,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,Xestospongia testudinaria,-22.125,150.324997,25.1,2005-11-14T00:00:00,14,11,2005,1,NA,NA
8895,447881,1890320708,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,Xestospongia testudinaria,-10.845,142.875,21.98,2004-09-25T00:00:00,25,9,2004,1,NA,NA
8896,634128,3902048322,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,Xestospongia testudinaria,12.026376,93.00906,NA,2015-05-28T05:07:58,28,5,2015,1,NA,NA
8897,440105,3902591919,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,Xestospongia testudinaria,11.14271,119.323232,NA,2018-11-18T12:02:00,18,11,2018,1,NA,NA
8898,651681,1085963316,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,Xestospongia testudinaria,-11.037717,129.811867,NA,2009-09-06T00:00:00,6,9,2009,1,NA,NA
8899,369810,3902100678,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,Xestospongia testudinaria,13.69885,120.957568,NA,2010-05-03T22:50:00,3,5,2010,1,NA,NA
8900,655850,1085963404,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,Xestospongia testudinaria,-11.635383,129.821467,NA,2009-09-12T00:00:00,12,9,2009,1,NA,NA
8901,360339,3902131694,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,Xestospongia testudinaria,6.484642,99.313941,NA,2021-07-06T12:03:00,6,7,2021,1,NA,NA
8902,655768,1085958254,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,Xestospongia testudinaria,-19.946667,117.89,NA,1983-04-22T00:00:00,22,4,1983,1,NA,NA
8903,633351,3988603171,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,Xestospongia muta,20.471579,-86.983393,NA,2002-06-30T00:00:00,30,6,2002,1,NA,NA
8904,445489,3759112528,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,Xestospongia muta,19.361969,-81.401024,NA,2021-03-31T10:29:00,31,3,2021,1,NA,NA
8905,589538,3447146309,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,Xestospongia muta,10.174861,-75.770639,10,2014-12-03T00:00:00,3,12,2014,1,NA,NA
8906,179992,1895106154,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,Xestospongia muta,20.346417,-87.183333,0,2002-02-27T00:00:00,27,2,2002,1,NA,NA
8907,353030,3060458676,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,Xestospongia muta,10.174861,-75.770639,14,2013-12-06T00:00:00,6,12,2013,1,NA,NA
8908,589967,3447123620,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,Xestospongia muta,10.170889,-75.788861,4.5,2018-09-17T00:00:00,17,9,2018,1,NA,NA
8909,355265,3060486224,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,Xestospongia muta,10.174861,-75.770639,14,2017-09-29T00:00:00,29,9,2017,1,NA,NA
8910,588233,3447214376,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,Xestospongia muta,10.174861,-75.770639,10,2015-11-18T00:00:00,18,11,2015,1,NA,NA
8911,445660,3760274976,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,Xestospongia muta,24.891297,-76.398531,NA,2022-04-14T15:38:56,14,4,2022,1,NA,NA
8912,102050,2557620882,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,Xestospongia muta,19.94315,-76.40077,70,2017-06-03T00:00:00,3,6,2017,1,NA,NA
8913,515262,3855754453,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,,-18.637333,-174.015667,8,1997-11-10T00:00:00,10,11,1997,1,NA,NA
8914,29414,2557439690,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,,22.91281,-79.6984,64,2017-06-09T00:00:00,9,6,2017,1,NA,NA
8915,470017,1890482141,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,,-50.098667,163.485,1254.5,2008-04-01T00:00:00,1,4,2008,1,NA,NA
8916,726563,1066783911,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,,4.37,118.629167,3,2004-01-29T00:00:00,29,1,2004,1,NA,NA
8917,423642,1318567260,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,,26.2786,-83.7803,77,1982-02-06T00:00:00,6,2,1982,1,NA,NA
8918,126990,2557444686,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,,19.94312,-76.40103,69,2017-06-03T00:00:00,3,6,2017,1,NA,NA
8919,651430,1085963546,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,,-10.447157,129.66986,NA,2010-08-08T00:00:00,8,8,2010,1,NA,NA
8920,126970,2557444668,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,,19.82522,-77.74059,71,2017-06-02T00:00:00,2,6,2017,1,NA,NA
8921,518507,3442146556,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,,12.14,-68.85,NA,2017-03-15T00:00:00,15,3,2017,1,NA,NA
8922,216598,2557254552,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,,24.7903,-83.8525,76,1980-11-21T00:00:00,21,11,1980,1,NA,NA
8923,6360,1066776202,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,Xestospongia bergquistia,-20.152584,149.042328,30,1999-06-04T00:00:00,4,6,1999,1,NA,NA
8924,727313,1633721263,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,Xestospongia bergquistia,-22.35,166.816667,37.5,1976-06-30T00:00:00,30,6,1976,1,NA,NA
8925,727031,1066778739,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,Xestospongia bergquistia,-21.762217,152.180634,14,2001-02-12T00:00:00,12,2,2001,1,NA,NA
8926,4673,1066782560,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,Xestospongia bergquistia,-17.78003,146.4776,23.95,2004-11-28T00:00:00,28,11,2004,1,NA,NA
8927,656533,1085958569,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,Xestospongia bergquistia,-12.15,131,NA,1983-08-19T00:00:00,19,8,1983,1,NA,NA
8928,539264,1066774718,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,Xestospongia bergquistia,-19.43095,148.078018,56,1997-09-09T00:00:00,9,9,1997,1,NA,NA
8929,6389,1066766127,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,Xestospongia bergquistia,-16.383333,145.566667,6,1986-10-18T00:00:00,18,10,1986,1,NA,NA
8930,728206,1066776565,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,Xestospongia bergquistia,-19.960733,149.621262,20,1999-06-06T00:00:00,6,6,1999,1,NA,NA
8931,533699,1066780804,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,Xestospongia bergquistia,-23.064722,150.966389,14.9,2002-11-05T00:00:00,5,11,2002,1,NA,NA
8932,539511,3901837736,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,Xestospongia bergquistia,-5.426878,150.095964,5.1,2019-10-31T00:00:00,31,10,2019,1,NA,NA
8933,278457,2557125329,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,Xestospongia diprosopia,37.87931,-123.33298,90,2012-10-08T00:00:00,8,10,2012,1,NA,NA
8934,15794,2557125955,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,Xestospongia diprosopia,37.88043,-123.33358,89,2012-10-08T00:00:00,8,10,2012,1,NA,NA
8935,74908,2557125995,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,Xestospongia diprosopia,37.89028,-123.32368,82,2012-10-04T00:00:00,4,10,2012,1,NA,NA
8936,246116,2557124802,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,Xestospongia diprosopia,37.88689,-123.34108,87,2012-10-08T00:00:00,8,10,2012,1,NA,NA
8937,156175,2557125750,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,Xestospongia diprosopia,37.89044,-123.32375,80,2012-10-04T00:00:00,4,10,2012,1,NA,NA
8938,156179,2557125535,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,Xestospongia diprosopia,37.88942,-123.32244,75,2012-10-04T00:00:00,4,10,2012,1,NA,NA
8939,181020,2557125519,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,Xestospongia diprosopia,37.88993,-123.32346,86,2012-10-04T00:00:00,4,10,2012,1,NA,NA
8940,156204,2557126272,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,Xestospongia diprosopia,37.88695,-123.34065,88,2012-10-08T00:00:00,8,10,2012,1,NA,NA
8941,113220,2557125088,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,Xestospongia diprosopia,37.89032,-123.3237,80,2012-10-04T00:00:00,4,10,2012,1,NA,NA
8942,246115,2557128048,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,Xestospongia diprosopia,37.8869,-123.341,86,2012-10-08T00:00:00,8,10,2012,1,NA,NA
8943,348476,1318991374,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,Xestospongia portoricensis,18.2,-67.15,10,1963-09-14T00:00:00,14,9,1963,1,NA,NA
8944,348646,1322692199,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,Xestospongia bocatorensis,9.2414,-82.1736,10,2009-07-16T00:00:00,16,7,2009,1,NA,NA
8945,446388,1890463147,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,Xestospongia bocatorensis,9.25083,-82.12722,12,2005-06-21T00:00:00,21,6,2005,1,NA,NA
8946,462740,1890402195,Demospongiae,Haplosclerida,Petrosiidae,Xestospongia,Xestospongia bocatorensis,9.24139,-82.173607,10,2009-07-16T00:00:00,16,7,2009,1,NA,NA
